Sensor1,Sensor2,Sensor3,Sensor4,Sensor5,Sensor6,Sensor7,Sensor8,Class
1,9,23,60,8,3,1,0,5
1,4,15,49,22,3,0,1,5
2,6,37,125,41,12,5,2,5
8,24,62,43,52,7,5,6,5
1,8,10,67,45,5,2,2,5
3,9,23,29,35,4,2,5,5
13,25,42,41,3,3,5,8,5
6,18,52,65,12,7,3,4,5
4,3,10,46,47,3,1,3,5
0,1,16,57,34,6,2,2,5
7,14,2,108,6,10,4,2,5
3,4,0,8,25,9,6,5,5
8,23,66,52,43,7,3,4,5
6,10,9,21,14,1,3,7,5
0,2,17,122,10,7,7,4,5
3,2,35,56,49,4,3,4,5
10,7,11,82,36,1,4,5,5
6,1,30,110,49,1,3,4,5
3,2,7,6,13,2,1,1,5
2,10,31,128,73,13,4,0,5
11,27,74,49,15,3,3,5,5
0,8,21,1,30,0,0,1,5
2,3,7,10,8,4,3,1,5
1,3,10,8,3,2,1,1,5
1,5,26,58,4,1,0,1,5
1,1,10,55,20,1,2,1,5
2,3,0,57,15,1,1,2,5
0,6,3,49,10,1,1,4,5
3,2,17,14,21,4,5,4,5
2,4,1,61,45,2,1,2,5
2,3,7,36,14,0,2,2,5
1,11,37,61,44,5,0,2,5
5,12,19,80,62,9,1,2,5
2,3,18,17,11,1,3,1,5
3,8,16,64,42,2,1,1,5
0,2,24,80,4,5,1,2,5
2,9,48,29,11,2,2,3,5
3,3,36,43,22,3,2,2,5
0,2,33,80,49,8,1,1,5
1,12,62,98,37,3,1,1,5
1,2,18,21,31,4,4,3,5
2,4,14,41,10,3,1,2,5
6,8,20,36,30,2,3,3,5
3,2,9,7,42,2,1,2,5
3,3,15,18,16,2,2,1,5
8,10,13,40,35,2,3,4,5
4,3,6,10,6,4,3,4,5
2,7,24,29,14,7,1,1,5
3,8,7,33,39,3,3,0,5
3,3,1,31,16,5,4,1,5
3,1,7,33,18,4,6,4,5
1,5,26,20,41,15,5,1,5
1,1,24,13,51,10,1,1,5
2,4,16,76,20,2,0,2,5
1,9,39,97,4,2,1,2,5
0,6,20,33,1,6,3,2,5
0,0,5,45,39,6,1,0,5
12,12,0,88,16,6,4,5,5
3,2,2,54,7,3,1,2,5
1,3,1,56,62,8,5,3,5
1,6,20,83,41,8,5,1,5
2,4,1,28,36,5,2,0,5
2,7,9,21,48,1,3,2,5
2,3,18,72,2,5,1,0,5
1,6,21,40,19,4,1,2,5
9,12,11,91,21,2,4,7,5
4,5,11,31,2,3,1,2,5
3,0,10,65,2,5,0,0,5
1,2,1,101,6,6,3,2,5
5,8,3,47,46,1,1,0,5
2,3,6,24,73,6,0,1,5
2,5,26,47,66,1,1,1,5
3,14,36,56,52,8,1,1,5
4,11,19,60,16,2,1,2,5
0,3,4,1,7,1,2,0,5
3,9,31,8,41,8,3,3,5
2,6,14,21,1,2,4,4,5
2,5,19,27,27,1,3,2,5
1,0,18,114,6,1,0,2,5
6,11,13,32,7,4,3,4,5
2,2,8,43,33,3,2,3,5
3,1,12,46,2,3,2,3,5
1,2,3,2,8,2,5,2,5
2,4,4,13,18,6,1,1,5
1,0,3,13,21,1,1,2,5
1,4,12,49,20,1,1,2,5
1,1,4,83,12,6,1,1,5
4,3,3,50,17,3,4,4,5
2,2,6,9,6,2,0,1,5
2,2,20,74,11,2,0,1,5
3,4,12,67,14,1,3,1,5
3,10,10,34,2,5,0,1,5
1,12,32,48,18,11,1,2,5
1,6,36,33,0,3,1,1,5
1,3,19,23,4,1,1,1,5
0,1,4,46,43,5,2,1,5
1,0,0,30,25,7,0,2,5
0,3,7,80,20,7,0,0,5
2,4,5,23,2,6,1,1,5
0,1,2,62,1,1,2,0,5
2,11,40,38,31,3,1,1,5
2,7,2,70,4,6,5,3,5
0,1,1,23,5,5,2,2,5
0,1,5,33,4,4,4,1,5
3,7,5,79,20,6,3,3,5
1,5,11,70,44,7,3,2,5
5,9,22,81,66,0,1,2,5
2,0,8,84,18,1,0,1,5
5,8,2,10,33,8,2,5,5
4,5,29,6,5,1,2,5,5
3,4,6,5,22,4,3,3,5
2,4,5,33,24,7,2,2,5
1,2,20,23,11,2,1,1,5
4,2,34,107,28,7,0,0,5
1,1,8,43,14,0,1,1,5
7,9,28,31,51,0,5,5,5
1,7,14,15,33,4,3,3,5
2,1,3,3,22,4,0,4,5
0,2,4,8,7,2,2,0,5
1,2,7,43,52,6,1,1,5
4,12,23,27,37,18,3,2,5
3,3,2,58,66,17,4,1,5
3,3,3,29,20,1,2,2,5
0,0,1,89,6,2,4,4,5
0,5,21,70,13,6,3,1,5
1,6,5,57,8,2,0,1,5
0,0,5,1,29,3,1,0,5
0,4,14,108,35,1,2,1,5
4,7,1,57,26,3,2,4,5
5,12,9,70,46,2,5,5,5
1,4,49,51,32,2,4,1,5
5,8,29,6,4,3,3,3,5
1,0,3,24,11,2,0,1,5
1,3,13,80,27,7,2,1,5
2,9,23,45,44,16,2,2,5
1,3,15,10,2,4,0,1,5
2,1,13,42,15,5,1,1,5
3,4,15,22,11,3,4,3,5
2,2,19,18,32,1,3,1,5
2,3,28,88,6,2,0,1,5
4,5,6,89,1,2,1,1,5
0,8,38,39,12,2,7,3,5
5,16,57,17,47,4,1,3,5
6,5,2,81,64,9,5,5,5
3,1,1,12,15,5,0,3,5
4,6,17,30,22,4,1,1,5
2,6,14,32,12,3,0,3,5
2,12,32,118,20,5,3,0,5
6,23,54,53,20,8,3,4,5
1,3,24,74,7,4,1,0,5
1,6,10,12,6,4,0,1,5
1,2,1,57,10,1,1,1,5
4,9,28,34,29,2,1,1,5
3,1,0,28,28,0,1,2,5
0,2,5,16,67,4,0,0,5
0,4,7,25,25,1,2,1,5
0,2,19,75,25,4,3,1,5
9,17,38,127,20,9,3,2,5
0,5,20,57,11,1,2,3,5
0,1,2,5,5,0,1,3,5
2,3,5,21,0,5,3,0,5
2,1,11,128,15,3,1,2,5
3,3,14,18,6,5,6,2,5
5,12,35,22,19,6,0,0,5
4,6,12,30,24,2,3,3,5
7,11,36,22,11,3,5,3,5
3,1,6,71,23,12,2,3,5
1,1,5,38,12,5,2,4,5
2,5,12,8,14,2,0,1,5
0,2,18,87,8,5,4,0,5
1,3,7,75,22,0,3,5,5
1,2,20,59,20,5,1,4,5
5,5,11,4,41,3,16,27,5
1,3,5,56,1,2,12,16,5
4,4,1,42,29,11,5,8,5
3,3,6,38,29,2,7,19,5
1,0,20,57,7,0,5,0,5
2,1,12,15,12,8,13,22,5
4,11,30,10,14,0,1,6,5
4,4,8,108,22,5,10,23,5
2,3,19,59,32,3,5,11,5
1,8,14,43,51,12,3,0,5
0,3,8,56,2,3,7,11,5
1,1,1,44,12,0,0,4,5
5,10,28,72,48,3,4,2,5
10,18,43,24,2,1,1,1,5
4,1,6,39,11,2,3,5,5
4,6,10,61,0,4,4,6,5
4,14,45,33,30,5,2,5,5
1,0,0,99,34,11,2,3,5
0,6,5,112,16,4,1,6,5
3,3,2,31,2,1,3,0,5
1,2,4,13,23,2,0,0,5
5,11,41,59,8,0,2,2,5
0,2,18,102,50,1,2,5,5
5,2,3,127,75,3,4,5,5
2,2,2,49,26,4,0,7,5
3,14,52,20,66,4,3,1,5
1,2,1,89,17,1,2,4,5
6,6,31,46,6,6,6,6,5
5,8,16,38,12,5,2,4,5
2,13,47,41,29,2,2,2,5
2,2,10,70,53,7,3,5,5
4,3,16,47,43,10,2,4,5
3,11,22,13,21,1,2,0,5
2,2,15,39,35,6,2,0,5
2,2,6,2,1,4,3,0,5
8,12,19,13,24,4,3,4,5
2,1,6,22,20,12,6,3,5
2,4,14,79,4,7,2,2,5
1,7,13,37,7,0,1,2,5
3,9,15,72,29,8,3,4,5
3,3,25,95,27,1,1,4,5
4,1,8,47,31,7,4,3,5
0,6,23,14,18,4,4,1,5
1,12,29,39,5,8,2,2,5
2,1,0,64,10,0,0,0,5
4,6,8,82,64,16,5,4,5
4,11,16,52,34,6,1,3,5
1,1,2,76,51,8,0,0,5
1,1,11,4,5,1,1,2,5
2,2,17,31,26,4,2,7,5
5,6,2,49,51,5,4,14,5
3,11,30,11,0,4,5,3,5
0,4,20,67,33,3,3,0,5
2,12,38,79,5,7,0,3,5
3,3,13,23,1,4,3,7,5
7,1,3,40,4,4,4,5,5
6,0,11,15,12,3,5,3,5
0,4,13,39,22,5,3,2,5
4,6,3,25,26,5,4,7,5
1,2,11,0,12,3,1,1,5
5,6,16,2,9,3,3,7,5
1,7,18,58,0,10,1,1,5
1,6,1,39,59,4,3,3,5
0,10,13,39,27,5,2,2,5
7,10,10,50,5,2,4,4,5
5,1,4,39,9,4,1,6,5
5,6,0,7,44,8,6,4,5
2,5,11,27,37,3,2,2,5
2,0,22,63,6,4,1,1,5
5,10,11,115,5,1,2,4,5
8,16,9,66,9,1,2,5,5
2,4,0,55,25,11,3,2,5
2,8,10,56,9,2,3,4,5
6,7,5,90,61,3,5,4,5
1,3,2,37,5,2,1,1,5
2,2,2,32,3,7,0,1,5
1,3,15,0,3,5,3,3,5
1,3,7,3,13,2,2,1,5
1,6,21,19,11,1,1,1,5
2,1,1,21,4,4,2,2,5
4,2,6,111,26,1,2,2,5
2,12,25,117,29,1,6,4,5
7,24,52,11,73,11,6,3,5
3,7,0,2,18,3,1,0,5
3,5,2,45,19,2,2,2,5
0,7,2,8,40,14,4,3,5
1,6,20,9,3,3,0,6,5
3,5,6,28,13,0,1,1,5
2,2,4,3,4,11,2,2,5
1,1,14,14,7,2,3,1,5
1,8,26,7,30,3,1,0,5
4,13,23,55,16,9,6,4,5
5,1,6,72,5,10,3,2,5
1,0,11,39,12,1,5,5,5
1,5,34,70,74,9,1,1,5
0,4,6,20,18,2,0,2,5
2,0,7,25,15,4,2,2,5
1,0,2,73,41,6,0,1,5
5,4,6,35,47,6,2,0,5
2,8,14,14,25,6,2,0,5
6,4,15,2,35,5,1,4,5
7,11,34,22,5,1,5,6,5
1,10,34,65,24,5,2,1,5
6,11,11,110,23,3,13,7,5
1,7,12,25,37,1,5,2,5
2,4,4,14,23,0,6,5,5
0,1,8,51,21,1,9,3,5
3,3,29,49,10,0,6,2,5
3,4,7,9,28,3,1,1,5
0,2,17,52,13,9,0,2,5
0,2,1,76,35,8,3,0,5
1,2,11,34,13,3,3,2,5
2,3,5,64,3,3,1,0,5
5,3,3,62,11,4,6,4,5
5,13,22,7,20,15,6,4,5
6,1,26,25,23,3,3,3,5
5,1,28,40,11,4,3,6,5
2,2,10,35,42,3,1,2,5
1,2,11,5,17,4,4,1,5
2,0,5,5,3,1,2,4,5
1,7,9,13,26,1,4,1,5
1,0,2,4,17,6,3,2,5
0,2,15,6,1,6,0,2,5
3,0,13,65,6,0,3,2,5
3,2,20,46,10,1,3,2,5
2,10,22,8,5,7,3,4,5
0,1,3,18,54,0,2,1,5
4,6,7,40,80,12,10,6,5
0,1,3,36,14,4,4,2,5
0,2,2,18,45,5,2,3,5
1,1,18,38,36,6,1,0,5
2,4,8,25,19,2,4,3,5
2,2,11,27,8,5,3,2,5
3,5,20,19,1,6,2,0,5
5,1,2,83,40,7,0,3,5
3,14,37,27,11,2,1,5,5
5,6,2,29,6,5,1,12,5
2,2,8,92,3,1,1,8,5
2,3,19,90,22,1,3,5,5
0,9,19,32,18,6,0,1,5
3,0,11,5,8,2,2,1,5
4,5,7,2,9,0,2,5,5
1,4,9,66,14,2,1,0,5
1,8,28,44,26,4,2,1,5
1,3,9,14,9,13,6,3,5
4,5,4,32,0,4,0,3,5
3,2,6,3,12,0,1,0,5
3,8,11,4,10,6,2,5,5
1,2,1,9,10,2,0,1,5
2,4,7,8,1,2,2,1,5
0,8,29,90,12,10,8,3,5
1,2,0,34,9,9,5,2,5
3,4,8,37,2,7,5,0,5
2,4,13,23,15,1,1,1,5
3,5,12,28,20,5,5,4,5
1,1,0,50,29,4,4,0,5
1,1,6,16,18,2,4,1,5
3,13,46,15,42,2,3,3,5
4,9,20,103,41,7,2,2,5
2,2,6,58,7,0,1,0,5
1,6,16,65,15,1,2,0,5
1,3,12,51,50,1,0,4,5
0,3,1,13,11,2,1,0,5
1,1,7,8,26,4,4,5,5
1,5,10,12,68,7,2,5,5
2,3,5,10,37,7,2,8,5
0,3,11,33,27,1,2,1,5
0,3,8,19,59,8,3,3,5
6,5,1,41,46,7,2,3,5
1,1,16,55,19,1,2,4,5
2,5,3,89,34,5,4,1,5
6,4,4,76,34,4,0,3,5
1,1,2,43,3,2,1,4,5
0,3,2,57,3,1,1,3,5
3,4,18,13,2,1,3,0,5
2,7,17,67,17,5,2,5,5
0,2,1,9,26,8,5,1,5
2,14,31,52,11,4,0,3,5
2,1,13,26,25,4,2,2,5
1,1,4,0,31,1,5,2,5
0,0,11,71,24,3,1,5,5
1,3,14,11,15,2,2,3,5
0,5,26,16,5,1,2,4,5
2,8,27,55,17,2,1,0,5
2,4,5,31,14,3,1,2,5
0,4,15,40,64,8,5,3,5
3,7,7,7,62,14,10,5,5
2,2,4,34,11,4,3,1,5
4,8,3,59,3,2,2,3,5
3,7,9,7,19,11,1,1,5
4,10,14,29,38,12,7,2,5
3,13,25,118,26,4,1,1,5
9,23,71,22,12,5,2,4,5
2,1,5,71,47,2,1,4,5
3,2,10,110,16,8,4,3,5
1,2,4,29,3,1,5,2,5
4,17,35,36,10,3,1,4,5
8,19,30,23,12,7,3,3,5
2,1,15,56,1,0,2,1,5
4,4,0,24,12,4,2,3,5
1,3,17,9,5,3,1,2,5
1,1,5,98,2,7,5,3,5
3,2,4,67,59,1,3,2,5
5,8,31,98,73,0,2,3,5
6,16,23,127,0,3,2,4,5
1,0,4,51,10,2,2,2,5
4,10,8,68,27,7,4,4,5
1,2,15,103,56,1,1,0,5
7,12,5,60,39,9,6,3,5
3,3,5,5,4,2,1,1,5
6,7,9,6,10,2,4,12,5
3,2,29,98,2,1,4,13,5
2,0,11,33,7,1,1,5,5
1,2,21,73,27,1,1,1,5
0,8,6,68,16,1,2,0,5
2,12,23,76,4,0,2,4,5
0,3,11,13,7,3,1,1,5
2,5,13,4,13,4,1,1,5
2,5,16,27,12,6,2,1,5
4,1,2,12,35,2,3,5,5
1,0,9,74,24,4,3,1,5
3,13,11,75,26,6,2,3,5
1,1,6,4,64,11,3,2,5
2,6,21,39,24,2,1,0,5
7,12,46,45,13,2,2,1,5
1,7,23,28,18,2,1,0,5
6,3,6,37,17,5,2,4,5
0,6,18,32,14,3,1,1,5
3,9,22,56,6,1,4,1,5
2,1,3,63,3,3,0,0,5
2,4,9,11,3,4,3,1,5
0,0,14,49,18,0,1,3,5
5,7,3,52,7,1,4,5,5
0,2,3,69,1,2,1,1,5
3,1,8,29,4,2,2,1,5
3,5,16,11,12,2,1,4,5
1,3,22,26,9,5,2,1,5
0,3,9,33,13,1,1,2,5
1,5,2,23,10,8,3,4,5
1,1,1,26,32,4,2,0,5
0,0,12,7,11,4,1,0,5
3,1,6,62,45,1,2,3,5
3,3,6,80,9,0,4,4,5
3,1,5,33,38,6,2,0,5
0,1,9,75,48,9,1,1,5
0,1,1,36,0,5,1,0,5
0,2,12,32,10,1,1,1,5
3,2,14,46,1,1,1,0,5
6,8,27,86,10,3,5,5,5
0,2,10,17,24,2,1,9,5
5,8,23,75,49,8,1,13,5
3,11,12,2,17,3,5,9,5
1,3,11,14,6,1,2,3,5
5,0,1,88,11,3,0,2,5
6,11,30,13,47,4,1,5,5
1,1,11,71,48,6,0,4,5
3,1,38,78,30,12,1,2,5
2,3,5,47,8,3,1,1,5
3,1,2,22,15,3,4,6,5
2,4,18,45,20,10,6,3,5
2,3,7,25,13,5,4,3,5
1,0,11,3,4,1,2,1,5
1,3,9,63,19,1,2,0,5
6,5,2,48,33,3,4,7,5
3,4,5,40,29,3,3,4,5
4,5,5,25,25,1,4,5,5
5,1,17,29,14,3,2,5,5
0,2,6,13,37,4,0,1,5
0,1,4,8,8,0,1,0,5
2,1,7,19,26,1,3,0,5
4,14,38,95,17,3,1,3,5
0,1,4,38,2,3,2,0,5
2,3,8,38,13,1,4,2,5
2,5,27,55,57,3,5,2,5
2,5,2,44,25,1,4,3,5
2,3,18,0,58,14,4,2,5
2,1,7,34,1,5,2,2,5
2,4,10,128,54,10,4,0,5
5,12,18,4,18,4,4,5,5
3,6,8,45,20,2,0,4,5
4,3,19,20,15,2,3,4,5
3,9,6,128,4,0,0,3,5
4,9,12,39,3,1,1,3,5
3,1,18,6,7,1,2,0,5
3,0,6,31,4,2,1,2,5
0,4,25,74,11,6,2,1,5
7,16,38,2,24,7,4,11,5
2,1,6,93,38,10,4,6,5
1,1,2,22,41,14,4,1,5
0,4,8,67,19,2,1,4,5
3,10,36,99,40,3,2,3,5
5,9,24,76,0,1,0,8,5
1,3,22,70,46,17,2,3,5
5,5,22,108,24,3,2,4,5
8,7,1,13,14,0,10,6,5
4,5,3,4,3,1,4,4,5
1,7,19,24,21,9,0,1,5
2,7,14,2,40,5,0,1,5
3,1,25,109,42,7,1,1,5
1,4,2,61,35,13,5,3,5
0,0,3,22,41,11,7,4,5
4,5,7,9,2,9,0,3,5
2,6,1,49,26,7,1,2,5
4,9,20,29,49,5,0,1,5
0,8,14,81,57,3,0,0,5
8,10,2,28,26,8,5,6,5
2,5,18,50,7,3,1,0,5
1,3,0,30,43,6,1,1,5
2,2,9,47,15,1,2,1,5
0,7,31,86,42,0,1,1,5
1,4,9,29,6,1,1,0,5
2,9,22,45,3,6,0,2,5
2,5,19,81,11,1,3,3,5
1,2,3,99,4,0,2,1,5
0,7,11,27,28,12,2,1,5
1,3,13,39,29,2,3,1,5
1,7,25,94,25,7,6,3,5
1,6,19,56,61,0,4,0,5
1,2,5,2,4,5,4,1,5
1,2,1,56,7,2,0,0,5
0,3,7,15,17,7,3,2,5
1,5,32,119,39,3,2,3,5
4,3,4,16,80,16,0,1,5
0,5,3,18,29,4,3,2,5
3,5,8,19,8,3,6,4,5
3,3,21,5,5,4,2,3,5
1,5,7,15,19,0,2,1,5
0,5,4,59,4,1,1,10,5
1,5,15,5,48,4,1,10,5
2,2,3,3,7,1,2,6,5
1,2,5,14,20,3,2,1,5
2,7,12,39,15,2,1,0,5
8,8,7,82,12,2,4,9,5
1,3,4,16,6,4,1,0,5
2,6,4,59,9,3,1,2,5
1,1,38,35,18,5,6,2,5
0,1,14,86,40,8,1,1,5
6,11,38,23,9,5,4,2,5
2,2,4,46,8,2,1,2,5
6,16,31,62,8,1,3,0,5
7,9,25,58,28,5,7,4,5
2,1,3,37,4,4,3,1,5
2,6,3,24,49,4,1,2,5
3,4,0,38,4,2,1,2,5
1,8,25,62,14,2,4,5,5
3,4,11,36,23,5,2,4,5
3,4,8,22,1,2,1,4,5
0,1,4,5,5,1,1,1,5
3,9,16,12,13,1,1,3,5
2,7,1,21,9,4,4,3,5
2,5,12,16,9,2,2,2,5
1,0,5,52,4,3,2,0,5
3,6,6,97,29,2,5,4,5
2,12,33,19,37,10,2,1,5
3,0,5,94,17,8,1,1,5
0,5,13,28,16,4,3,1,5
1,3,12,17,21,1,2,1,5
3,2,2,76,14,1,1,2,5
2,2,13,36,2,1,0,1,5
2,7,13,22,49,8,3,1,5
2,3,3,17,5,5,3,1,5
2,5,11,40,27,5,0,3,5
1,0,2,20,7,3,1,3,5
4,3,6,24,13,0,5,5,5
5,3,1,11,12,6,6,4,5
2,3,17,104,9,3,4,10,5
1,12,18,91,53,7,2,9,5
1,2,0,52,48,7,5,2,5
2,11,31,1,1,1,0,2,5
9,18,35,42,3,8,5,5,5
1,4,16,37,5,0,1,6,5
1,3,5,3,6,6,2,1,5
2,2,2,35,0,0,2,0,5
0,4,1,77,2,1,2,3,5
2,7,28,6,4,1,1,1,5
6,13,31,51,18,2,0,1,5
2,0,3,69,33,2,0,4,5
4,4,14,27,26,3,2,3,5
0,2,12,11,9,7,2,1,5
1,4,6,65,13,1,0,3,5
1,4,5,2,47,0,2,0,5
5,9,0,115,22,4,6,3,5
3,7,29,8,31,0,1,2,5
3,12,25,33,57,12,6,2,5
4,10,9,32,53,6,4,4,5
3,10,19,92,48,3,3,5,5
3,6,5,32,37,3,1,4,5
3,9,14,54,25,4,5,5,5
3,3,1,45,10,4,1,0,5
0,2,10,2,3,1,0,1,5
1,1,7,17,12,2,0,1,5
3,5,5,27,45,6,1,3,5
2,9,8,64,43,2,1,2,5
0,3,16,44,14,2,0,1,5
1,0,0,42,19,1,4,2,5
4,7,3,119,39,0,0,2,5
2,6,25,48,32,10,3,5,5
1,1,11,30,7,8,2,1,5
2,4,5,101,9,6,2,2,5
0,3,2,38,34,3,4,3,5
3,6,16,40,17,3,1,1,5
5,8,25,31,4,5,1,2,5
0,3,11,19,12,2,1,2,5
1,2,2,37,8,1,1,2,5
0,6,24,71,44,6,1,1,5
4,11,20,5,0,4,4,5,5
1,1,3,18,12,2,2,0,5
3,0,2,21,34,2,2,1,5
2,2,14,78,51,8,7,5,5
4,4,19,38,40,7,1,3,5
1,1,16,123,19,4,1,0,5
1,1,16,26,24,4,1,1,5
5,6,34,16,21,1,1,1,5
0,4,23,3,4,2,1,2,5
3,4,14,90,26,1,3,3,5
1,2,8,17,33,3,2,2,5
3,2,0,38,8,1,2,2,5
5,14,27,86,25,7,4,4,5
2,1,1,9,5,5,3,3,5
1,1,1,10,15,2,2,1,5
0,2,8,13,14,9,4,3,5
3,7,4,111,13,2,0,2,5
3,1,9,7,7,1,1,2,5
1,1,0,22,14,3,1,0,5
1,6,10,78,3,3,1,4,5
9,16,27,8,59,12,8,7,5
0,5,9,39,38,2,0,1,5
1,4,10,23,13,4,1,0,5
3,0,2,66,0,0,1,2,5
5,1,10,21,21,3,5,5,5
4,4,9,106,12,1,3,4,5
4,9,1,127,5,10,2,3,5
1,2,4,13,7,1,3,1,5
0,5,15,13,56,14,3,1,5
2,2,7,54,9,1,1,1,5
1,1,5,32,2,4,2,0,5
4,3,5,4,25,4,0,3,5
1,4,11,114,7,1,4,1,5
3,3,26,32,0,3,4,1,5
1,2,14,53,16,4,0,1,5
1,3,2,98,27,3,3,1,5
1,1,10,42,20,6,6,3,5
2,3,13,44,24,3,2,0,5
3,2,12,73,3,3,2,0,5
5,9,3,38,1,1,1,2,5
0,3,6,69,3,3,1,0,5
3,8,39,38,18,4,1,3,5
6,0,11,58,56,13,1,3,5
3,5,3,78,51,6,0,0,5
4,5,5,76,9,3,5,4,5
0,3,8,38,49,4,0,3,5
6,6,5,30,35,10,5,4,5
0,5,9,8,16,0,1,1,5
2,2,13,48,21,3,2,1,5
6,6,9,33,43,5,6,5,5
0,2,5,30,1,5,3,3,5
4,8,6,85,17,2,3,3,5
1,3,12,51,1,1,2,0,5
2,5,18,15,22,1,1,1,5
4,8,23,21,17,3,6,5,5
1,4,3,39,2,1,2,2,5
1,2,9,3,0,2,1,1,5
1,2,13,8,20,6,0,2,5
1,4,4,15,25,5,2,0,5
1,7,14,21,70,10,2,1,5
3,6,1,98,81,13,4,1,5
1,1,8,43,29,7,0,1,5
3,1,7,49,2,3,3,3,5
5,5,9,87,9,4,5,3,5
0,5,15,33,36,11,2,1,5
1,1,8,79,23,6,2,1,5
0,2,5,16,13,3,1,1,5
5,9,22,100,21,10,7,5,5
4,8,6,51,7,2,4,5,5
1,1,1,44,20,1,5,1,5
4,6,24,11,11,6,2,2,5
4,6,6,24,12,0,2,1,5
1,2,6,43,28,2,0,1,5
2,0,4,75,12,5,1,1,5
0,2,5,100,18,3,1,2,5
2,2,13,2,16,3,2,1,5
5,6,5,65,19,2,6,5,5
1,3,0,23,21,2,1,2,5
3,3,26,86,15,0,3,2,5
1,4,26,86,13,2,0,1,5
1,1,0,8,9,5,1,0,5
4,10,0,9,7,4,5,4,5
2,4,5,12,16,2,2,1,5
1,4,8,101,23,5,3,1,5
3,12,30,62,45,3,1,1,5
1,1,11,40,0,2,1,0,5
3,9,21,66,90,15,6,2,5
2,8,26,27,11,5,0,2,5
0,3,12,118,38,1,2,0,5
3,8,18,39,19,3,2,1,5
0,0,4,26,32,1,1,0,5
1,9,29,96,15,12,2,2,5
3,3,2,7,33,4,2,2,5
4,1,7,32,38,4,1,3,5
3,1,1,44,4,4,5,3,5
1,9,14,87,7,2,1,2,5
4,2,26,9,8,2,5,5,5
2,9,17,56,13,2,1,1,5
0,4,18,71,20,6,4,0,5
4,7,1,91,20,1,2,3,5
2,3,3,40,31,3,1,0,5
2,4,27,23,13,4,1,0,5
3,1,2,27,61,15,1,1,5
6,1,2,20,78,4,2,5,5
2,8,20,64,19,3,2,2,5
4,12,47,17,0,3,1,1,5
0,8,16,47,5,1,0,1,5
3,4,8,34,16,3,4,1,5
1,5,12,89,6,2,0,1,5
3,5,49,60,66,6,3,1,5
2,8,10,13,77,14,1,1,5
3,3,12,28,27,4,1,2,5
1,1,12,128,40,3,2,2,5
4,3,19,37,2,4,1,2,5
6,2,13,65,43,0,3,4,5
4,6,4,23,52,15,0,0,5
1,1,0,67,35,4,1,1,5
1,2,19,47,2,0,5,4,5
2,1,11,5,7,2,1,3,5
2,0,18,29,10,0,0,1,5
1,3,16,16,20,1,1,0,5
5,9,42,75,26,1,1,1,5
4,12,19,1,14,2,3,2,5
6,3,12,4,17,0,5,8,5
5,0,13,50,2,0,3,4,5
1,5,2,117,19,8,3,8,5
4,10,21,48,15,1,7,8,5
1,8,36,87,56,4,3,15,5
3,2,9,60,70,8,1,20,5
9,17,52,51,56,9,4,12,5
2,6,14,24,52,6,1,3,5
6,5,8,2,17,4,3,0,5
1,7,11,38,16,3,4,10,5
2,7,41,38,38,6,3,3,5
2,10,12,123,6,1,5,3,5
0,1,1,69,23,3,1,3,5
0,2,6,61,1,1,3,3,5
0,2,26,51,12,1,5,6,5
1,8,12,88,25,5,6,6,5
3,5,24,24,20,3,0,4,5
5,7,11,1,43,2,1,0,5
1,5,3,2,33,2,0,2,5
4,5,15,59,17,3,3,2,5
2,7,18,87,45,0,4,3,5
2,1,12,17,15,1,1,1,5
4,4,1,9,19,6,4,6,5
1,0,10,31,17,2,1,1,5
5,1,10,2,8,8,5,0,5
2,1,7,6,10,7,5,1,5
1,0,10,93,29,8,6,2,5
0,4,13,60,37,1,3,1,5
0,2,2,34,27,2,3,1,5
1,3,0,46,21,1,2,2,5
1,8,20,11,10,4,0,1,5
7,11,17,103,6,8,4,6,5
1,3,6,17,7,1,1,1,5
0,1,2,15,10,2,0,0,5
6,9,32,49,16,2,7,10,5
0,2,18,1,5,6,3,0,5
1,11,39,61,7,1,0,1,5
3,7,16,7,34,5,4,1,5
1,6,23,4,6,1,1,1,5
1,1,0,23,4,2,2,1,5
0,3,0,128,5,6,3,1,5
2,3,9,19,0,3,3,1,5
1,1,2,22,3,0,1,1,5
1,1,4,98,28,4,4,3,5
2,4,1,55,7,1,3,3,5
1,2,1,25,14,2,1,3,5
4,6,14,20,18,0,1,0,5
12,21,21,105,4,3,4,6,5
0,3,8,22,9,2,2,1,5
2,1,1,26,21,1,3,0,5
0,2,2,24,3,1,1,2,5
4,3,8,50,3,1,1,2,5
1,0,14,10,7,3,3,1,5
4,13,33,38,47,3,0,2,5
3,3,6,13,14,2,5,2,5
1,4,21,65,2,6,2,0,5
4,5,0,17,53,11,5,1,5
1,2,5,83,48,12,5,2,5
1,4,36,22,2,1,0,1,5
1,1,5,15,36,5,5,1,5
4,3,2,37,45,10,3,2,5
2,2,9,95,77,7,3,1,5
0,6,12,47,10,5,1,1,5
0,2,8,45,3,3,2,1,5
0,1,6,52,3,6,1,0,5
5,5,1,25,19,4,6,6,5
1,2,6,9,24,5,0,1,5
2,1,10,98,22,1,2,0,5
3,10,18,44,12,8,7,5,5
0,3,19,28,31,7,4,1,5
1,3,9,21,23,3,1,2,5
0,3,11,47,22,4,0,0,5
0,3,13,34,17,5,5,2,5
1,1,20,91,7,0,1,2,5
